2;49: 1
22_23_32_52;25_43_46_50: 1
22_23_32_52;25_43_54_58: 1
22_23_32_52;25_43_54_60: 3
22_23_32_52;25_46_47_50: 1
22_23_32_52;25_47_60_66: 1
22_23_32_52;25_60: 1
22_23_32_52;30_37_46_60: 1
22_23_32_52;30_38_55_57: 1
22_23_32_52;30_49_58_60: 1
22_23_32_52;30_49_60_64: 2
22_23_32_52;42_47_54_58: 1
22_23_32_54;25_29_43_46: 1
22_23_32_60;25_30_46_52: 1
22_23_32_66;2_3_14_45: 1
22_23_32_66;2_3_52_63: 1
22_23_32_66;2_14_47_63: 1
22_23_32_66;2_25_35_52: 1
22_23_32_66;2_39_41_47: 1
22_23_32_66;16_25_30_31: 1
22_23_32_66;25_30_37_46: 1
22_23_32_66;25_30_38_46: 1
22_23_32_66;25_30_43_46: 2
22_23_32_66;25_30_46_52: 2
22_23_32_66;25_30_46_60: 2
22_23_32_66;25_30_49_64: 1
22_23_32_66;25_30_52_56: 1
22_23_32_66;25_30_54_60: 1
22_23_32_66;25_46_50_60: 1
22_23_32_66;30_35_37_52: 1
22_23_32_66;30_38_46_60: 1
22_23_32_66;30_41_46_60: 1
22_23_32_66;30_47_49_60: 1
22_23_32_66;30_47_52_60: 1
22_23_32_66;30_49_60_64: 1
22_23_32_66;43_52_54_58: 1
22_23_33_50;30_32_49_64: 1
22_23_52_54;16_25_32_43: 1
22_23_52_54;25_32_49_60: 1
22_23_52_54;29_30_60_64: 1
22_23_52_56;2_3_32_63: 1
22_23_52_60;2_3_54_63: 1
22_23_54_58;25_30_32_49: 1
22_24_25_46;23_30_32_37: 1
22_24_30_42;25_31_43_54: 1
22_24_31_54;23_25_32_52: 5
22_24_31_54;23_30_52_60: 1
22_24_31_54;25_27_30_46: 1
22_24_31_54;25_30_32_48: 1
22_24_31_54;25_30_41_46: 1
22_24_31_54;25_30_43_46: 1
22_24_31_54;30_49_60_64: 1
22_24_31_66;3_30_32_37: 1
22_24_31_66;23_32_33_47: 1
22_24_31_66;25_30_46_64: 1
22_24_37_54;23_25_32_52: 1
22_24_52_54;23_30_32_37: 1
22_24_52_54;25_30_46_60: 1
22_24_52_54;25_32_43_46: 1
22_24_52_54;29_32_43_60: 1
22_24_54_58;25_32_43_48: 1
22_24_54_58;30_31_52_60: 1
22_24_54_58;30_45_46_60: 1
22_24_58_66;23_30_32_37: 1
22_25_29_30;23_32_33_43: 1
22_25_29_30;23_32_52_54: 1
22_25_29_30;23_32_52_60: 1
22_25_30_46;2_32_39_63: 1
22_25_30_46;2_32_43_63: 1
22_25_30_46;2_32_47_63: 1
22_25_30_46;2_39_41_43: 1
22_25_30_46;2_39_41_47: 1
22_25_30_46;2_43_45_54: 1
22_25_30_46;2_47_54_63: 2
22_25_30_46;3_47_52_56: 1
22_25_30_46;5_32_52_56: 1
22_25_30_46;23_31_32_52: 1
22_25_30_46;23_32_37_47: 1
22_25_30_46;23_32_41_52: 1
22_25_30_46;23_32_47_52: 2
22_25_30_46;23_32_52_60: 19
22_25_30_46;32_47_52_56: 1
22_25_30_46;32_47_52_60: 1
22_25_30_46;32_51_52_60: 1
22_25_30_46;32_52_58_66: 1
22_25_30_46;39_45_51_52: 1
22_25_30_60;37_45_47_54: 1
22_25_30_66;23_32_33_47: 1
22_25_31_46;30_49_60_64: 1
22_25_31_60;23_32_41_52: 1
22_25_32_49;2_37_54_63: 1
22_25_32_52;2_23_30_63: 1
22_25_32_52;2_30_37_41: 1
22_25_32_52;2_30_37_47: 1
22_25_32_52;26_30_38_54: 1
22_25_32_52;30_38_46_60: 1
22_25_32_52;30_38_55_57: 1
22_25_32_52;30_41_64_66: 1
22_25_32_52;38_39_46_60: 1
22_25_32_66;2_37_39_54: 1
22_25_32_66;30_49_60_64: 1
22_25_32_66;46_47_48_60: 1
22_25_35_46;2_16_32_43: 1
22_25_37_46;16_30_52_60: 1
22_25_38_52;23_32_33_43: 1
22_25_39_46;23_30_32_52: 1
22_25_39_52;23_30_32_37: 1
22_25_39_66;2_30_35_63: 1
22_25_41_52;23_30_32_37: 1
22_25_43_46;30_32_52_56: 1
22_25_46_47;23_32_37_39: 1
22_25_46_54;2_32_47_58: 1
22_25_46_54;30_32_49_60: 1
22_25_46_60;24_30_31_32: 1
22_25_52_54;2_14_39_43: 1
22_25_52_54;23_30_32_37: 1
22_25_52_58;23_30_32_37: 1
22_25_52_60;2_47_54_63: 1
22_25_52_66;23_30_46_47: 1
22_25_54_58;23_30_32_37: 1
22_25_54_66;30_38_55_57: 1
22_26_27_35;2_23_25_32: 1
22_26_30_32;47_54_60_66: 1
22_26_30_38;16_25_32_43: 1
22_26_30_38;23_25_32_52: 5
22_26_30_38;23_32_33_47: 2
22_26_30_41;23_25_32_52: 2
22_26_30_47;25_29_32_60: 1
22_26_30_52;23_32_33_47: 1
22_26_30_54;23_25_32_52: 1
22_26_30_60;23_25_32_52: 1
22_26_30_66;23_25_32_52: 1
22_26_32_38;25_36_47_55: 1
22_26_32_39;25_30_46_49: 1
22_26_32_39;30_38_46_60: 1
22_26_32_43;47_49_54_66: 1
22_26_32_46;25_30_49_60: 1
22_26_32_47;25_30_38_46: 1
22_26_32_58;25_30_46_60: 1
22_26_32_58;30_46_52_60: 1
22_26_35_45;25_32_38_48: 1
22_26_39_52;2_23_30_32: 1
22_26_52_54;2_25_30_46: 1
22_27_30_32;25_43_46_60: 1
22_27_30_38;23_25_32_52: 1
22_27_55_57;30_32_56_58: 1
22_29_30_31;23_25_32_52: 1
22_29_30_32;2: 1
22_29_30_32;2_39_41_47: 1
22_29_30_37;23_25_32_52: 3
22_29_30_38;47_52_56_58: 1
22_29_30_41;23_25_32_52: 1
22_29_30_52;2_54_63_66: 1
22_29_30_54;23_25_32_52: 1
22_29_30_54;34_38_55_60: 1
22_29_30_58;25_52_54_60: 1
22_29_30_60;32_47_52_58: 1
22_29_30_60;42_47_54_58: 1
22_29_31_39;32_47_52_56: 1
22_29_32_37;2_3_30_41: 1
22_29_32_41;23_25_30_52: 1
22_29_32_47;25_30_49_64: 1
22_29_32_52;2_25_30_46: 1
22_29_32_58;2_54_63_66: 1
22_29_32_60;25_30_43_46: 1
22_29_39_41;23_25_32_52: 1
22_29_39_58;31_47_54_60: 1
22_29_54_60;23_25_32_52: 1
22_30_31_32;23_25_38_52: 1
22_30_31_48;23_25_32_52: 1
22_30_31_57;23_25_32_60: 1
22_30_31_58;23_25_32_52: 1
22_30_31_66;23_25_32_52: 1
22_30_31_66;23_32_52_60: 1
22_30_31_66;25_39_45_46: 1
22_30_31_66;32_47_52_56: 1
22_30_32_46;2_47_54_63: 1
22_30_32_49;2_47_54_63: 1
22_30_32_51;25_52_53_60: 1
22_30_32_52;25_47_54_60: 2
22_30_33_46;2_3_41_63: 3
22_30_33_47;23_25_32_52: 1
22_30_37_46;2_23_25_32: 1
22_30_37_49;3_52_56_60: 1
22_30_37_54;23_32_52_60: 1
22_30_37_66;23_25_32_52: 1
22_30_38_46;23_32_52_56: 1
22_30_38_52;2_23_32_45: 1
22_30_38_54;23_25_32_52: 1
22_30_38_55;32_33_37_45: 1
22_30_38_57;2_32_39_47: 1
22_30_38_57;16_25_32_43: 1
22_30_38_57;23_25_32_52: 1
22_30_38_66;23_25_32_52: 1
22_30_41_46;16_25_32_43: 1
22_30_41_46;23_25_32_52: 1
22_30_41_58;23_25_32_52: 1
22_30_41_60;32_47_58_66: 1
22_30_42_52;23_32_37_39: 1
22_30_42_58;23_25_32_52: 2
22_30_42_58;23_32_52_60: 1
22_30_46_52;23_25_32_47: 1
22_30_46_60;2_32_39_43: 1
22_30_46_60;2_39_47_54: 1
22_30_46_60;2_47_52_58: 1
22_30_46_60;2_47_54_63: 1
22_30_46_60;23_25_32_52: 13
22_30_46_60;32_47_52_56: 2
22_30_46_60;32_51_52_58: 1
22_30_47_66;16_25_31_32: 1
22_30_48_58;23_32_33_43: 1
22_30_48_60;23_25_32_52: 1
22_30_49_60;2_5_54_63: 1
22_30_49_60;23_25_32_52: 1
22_30_51_52;2_23_47_54: 1
22_30_51_52;23_25_32: 1
22_30_52_56;23_32_33_43: 1
22_30_52_56;23_32_33_47: 1
22_30_52_58;3_23_25_32: 1
22_30_52_58;3_46_60_66: 1
22_30_52_58;16_32_43_60: 1
22_30_54_66;23_25_32_52: 1
22_30_54_66;23_32_52_60: 1
22_30_55_57;32_47_52_56: 1
22_30_58_66;23_25_32_52: 4
22_30_58_66;23_32_52_60: 1
22_30_60_66;23_32_52_56: 1
22_30_64_66;23_25_32_52: 5
22_30_64_66;25_32_52_58: 1
22_30_64_66;31_32_47_52: 1
22_30_64_66;32_51_52_60: 1
22_31_32_52;3_25_64_66: 1
22_31_32_66;2_47_54_63: 1
22_31_32_66;30_38_55_57: 1
22_31_38_66;25_32_49_64: 1
22_31_41_52;2_38_39_60: 1
22_31_54_58;23_25_32_52: 2
22_31_54_58;23_29_32_43: 1
22_31_54_58;25_39_45_46: 1
22_32_33_42;25_30_38_46: 1
22_32_33_47;30_38_55_57: 1
22_32_33_48;2_30_52_57: 1
22_32_37_66;2_25_30_46: 1
22_32_38_47;25_30_64_66: 1
22_32_38_57;31_47_54_60: 1
22_32_41_47;25_30_36_46: 1
22_32_41_48;25_30_43_46: 1
22_32_41_52;23_25_30_46: 1
22_32_41_52;25_27_30_46: 1
22_32_41_52;25_30_46_60: 1
22_32_41_52;25_43_46_50: 1
22_32_42_52;25_30_41_46: 1
22_32_43_52;2_25_30_46: 1
22_32_46_52;2_30_47_66: 1
22_32_46_52;23_37_39_43: 1
22_32_47_52;25_30_37_46: 1
22_32_47_60;30_38_55_57: 1
22_32_48_52;25_30_41_46: 1
22_32_49_60;45_52_55_56: 1
22_32_51_52;2_43_54_63: 1
22_32_51_52;25_30_46_60: 1
22_32_51_66;30_38_49_60: 1
22_32_52;25_30_60: 1
22_32_52_54;25_27_30_46: 1
22_32_52_54;25_30_38_46: 1
22_32_52_56;2_14: 1
22_32_52_56;2_23_39_63: 1
22_32_52_56;2_25_30_46: 3
22_32_52_56;2_30_37_41: 1
22_32_52_56;2_30_37_47: 1
22_32_52_56;2_30_37_54: 1
22_32_52_56;2_30_54: 1
22_32_52_56;2_30_54_63: 1
22_32_52_56;2_39_41_47: 1
22_32_52_56;2_39_43_45: 1
22_32_52_56;2_41_47_63: 1
22_32_52_56;2_45_54_63: 1
22_32_52_56;2_47_54_63: 1
22_32_52_56;3_30_49_60: 1
22_32_52_56;3_49_64_66: 1
22_32_52_56;25_27_30_46: 1
22_32_52_56;25_30_34_46: 1
22_32_52_56;25_30_37_46: 1
22_32_52_56;25_30_38_46: 4
22_32_52_56;25_30_41_46: 1
22_32_52_56;25_30_43_46: 4
22_32_52_56;25_30_43_60: 1
22_32_52_56;25_30_46_58: 1
22_32_52_56;25_30_46_60: 15
22_32_52_56;25_30_47_60: 1
22_32_52_56;25_30_48_60: 1
22_32_52_56;25_30_49_60: 1
22_32_52_56;25_30_49_64: 1
22_32_52_56;25_30_54_60: 1
22_32_52_56;25_34_35_46: 1
22_32_52_56;25_43_54_60: 2
22_32_52_56;26: 1
22_32_52_56;26_30_58_60: 1
22_32_52_56;30_31_46_60: 1
22_32_52_56;30_37_47_63: 1
22_32_52_56;30_38_46_60: 1
22_32_52_56;30_41_46_60: 5
22_32_52_56;30_41_55_57: 1
22_32_52_56;30_49_60_64: 2
22_32_52_58;2_25_30_46: 1
22_32_52_58;2_30_37_63: 1
22_32_52_58;2_45_47_54: 1
22_32_52_58;25_30_38_46: 2
22_32_52_58;25_30_38_49: 1
22_32_52_58;25_30_46_60: 7
22_32_52_58;25_30_49_64: 1
22_32_52_58;25_30_54_60: 1
22_32_52_58;25_43_54_60: 1
22_32_52_58;27_30_46_60: 1
22_32_52_58;30_43_46_60: 1
22_32_52_60;2_30_54_63: 1
22_32_52_60;16_23_25_47: 1
22_32_52_60;25_30_38_46: 1
22_32_52_60;25_30_49_64: 1
22_32_52_66;2_25_39_43: 1
22_32_52_66;25_30_38_46: 2
22_32_52_66;25_30_46_60: 1
22_32_52_66;25_30_49_64: 2
22_32_52_66;25_30_54_60: 1
22_32_57_58;30_46_60_66: 1
22_32_58_66;25_30_38_46: 1
22_32_60_66;47_52_56_58: 1
22_32_64_66;2_30_37_47: 1
22_32_64_66;2_47_54_63: 1
22_32_64_66;25_30_38_46: 2
22_32_64_66;25_30_43_46: 1
22_32_64_66;30_52_55_57: 1
22_33_52_56;2_41_47_63: 1
22_33_52_58;25_47_60_66: 1
22_34_38_55;25_30_46_52: 1
22_37_39_41;23_25_32_52: 3
22_37_39_54;23_30_51_52: 1
22_37_39_66;2_3_41_47: 1
22_37_41_46;23_25_32_52: 1
22_37_50_66;3_30_49_60: 1
22_37_52_54;23_25_32_60: 1
22_37_54_63;3_23_52_60: 1
22_37_54_63;23_25_32_52: 2
22_38_55_57;25_27_30_46: 1
22_38_55_57;30_47_60_66: 1
22_39_41_52;23_30_32_37: 1
22_39_45_51;23_25_32_52: 1
22_39_46_51;23_32_52_58: 1
22_39_46_60;23_25_32_52: 1
22_39_47_48;23_25_32_52: 1
22_39_49_54;23_25_32_52: 1
22_39_50_60;23_25_32_52: 1
22_39_51_52;25_30_46_60: 1
22_39_51_52;25_30_49_64: 1
22_39_51_52;29_30_47_60: 1
22_39_51_58;23_25_32_52: 1
22_41_46_60;23_25_32_52: 1
22_41_58_66;2_30_37_43: 1
22_43_54_58;23_25_32_52: 1
22_45_54_58;25_43_46_50: 1
22_46_52_54;2_30_51_63: 1
22_46_58_60;30_38_55_57: 1
22_51_52_54;30_32_49_60: 1
22_52;25_46: 1
22_52_54_56;23_30_32_37: 1
22_52_54_56;25_32_49_60: 1
22_52_54_58;23_30_32_37: 1
22_52_54_58;25_30_32_46: 1
22_52_54_58;25_30_38_46: 1
22_52_54_58;25_30_46_60: 1
22_52_54_58;25_30_49_60: 1
22_52_54_58;25_30_49_64: 1
22_52_54_58;30_31_32_49: 1
22_52_54_58;30_37_46_66: 1
22_52_54_58;30_39_46_60: 1
22_52_54_58;31_46_60_64: 1
22_52_54_60;23_30_37_63: 1
22_52_54_60;25_30_38_46: 1
22_52_54_66;25_27_30_46: 1
22_52_54_66;25_30_36_63: 1
22_52_54_66;26_30_46_60: 1
22_52_56_60;23_30_32_37: 1
22_52_58_60;2_39_43_63: 1
22_54_58_60;32_43_52_56: 1
22_54_58_66;30_38_52_57: 1
23_24_31_32;25_47_54_60: 1
23_24_32_43;25_39_46_49: 1
23_24_32_52;25_30_43_46: 1
23_24_39_51;32_37_46_60: 1
23_24_47_54;16_25_32_43: 1
23_25_26_32;30_38_46_60: 1
23_25_29_32;2_39_41_43: 1
23_25_29_32;22_37_39_41: 1
23_25_29_60;27_30_55_57: 1
23_25_30_32;2_37_52_54: 1
23_25_30_32;2_39_41_47: 1
23_25_30_32;2_39_43_54: 1
23_25_30_32;43_52_54_56: 1
23_25_30_46;2_3_39_60: 1
23_25_30_46;2_32_52_60: 1
23_25_30_46;2_37_54_60: 1
23_25_30_46;2_39_41_43: 1
23_25_30_46;2_39_41_63: 1
23_25_30_46;16_32_43_60: 1
23_25_30_46;32_43_52_56: 1
23_25_30_46;32_47_52_56: 2
23_25_30_46;32_49_50_64: 1
23_25_30_46;32_52_56_60: 1
23_25_30_52;32_46_47_60: 1
23_25_30_58;32_47_52_56: 1
23_25_30_60;32_43_52_56: 1
23_25_32;30_42: 1
23_25_32;30_46: 1
23_25_32_36;3_45_51_52: 1
23_25_32_36;27_30_52_56: 1
23_25_32_42;22_37_39_41: 1
23_25_32_43;2_3_14_45: 1
23_25_32_43;2_3_37_41: 1
23_25_32_43;2_5_45_54: 1
23_25_32_43;2_22_39_41: 2
23_25_32_43;2_22_41_63: 1
23_25_32_43;2_30_37_52: 1
23_25_32_43;2_30_48_63: 1
23_25_32_43;2_37_41_63: 1
23_25_32_43;2_37_54_63: 1
23_25_32_43;2_39_41_53: 1
23_25_32_43;2_39_45_46: 1
23_25_32_43;2_47_54_63: 1
23_25_32_43;3_6_52_56: 1
23_25_32_43;3_27_52_56: 1
23_25_32_43;3_30_37_39: 1
23_25_32_43;3_30_37_41: 1
23_25_32_43;3_41_52_56: 1
23_25_32_43;3_52_56_58: 1
23_25_32_43;5_30_46_60: 1
23_25_32_43;5_30_55_57: 1
23_25_32_43;26_30_41_52: 1
23_25_32_43;27_30_31_38: 1
23_25_32_43;27_30_38_57: 1
23_25_32_43;27_31_39_64: 1
23_25_32_43;30_34_38_55: 1
23_25_32_43;30_38_55_57: 1
23_25_32_43;30_39_51_52: 1
23_25_32_43;30_41_46_60: 1
23_25_32_43;30_45_51_52: 2
23_25_32_43;30_46_58_60: 1
23_25_32_43;30_49_60_64: 2
23_25_32_43;30_51_52_63: 1
23_25_32_43;30_52_56_58: 1
23_25_32_43;30_52_64_66: 1
23_25_32_43;30_58_64_66: 1
23_25_32_43;31_42_53_56: 1
23_25_32_43;31_49_54_64: 1
23_25_32_43;39_45_51_52: 1
23_25_32_43;52_54_56_60: 1
23_25_32_46;2_39_41_43: 1
23_25_32_46;2_47_54_63: 1
23_25_32_46;6_39_52_60: 1
23_25_32_46;30_34_52_56: 1
23_25_32_46;30_43_52_60: 1
23_25_32_46;30_49_60_64: 1
23_25_32_46;31_43_54_60: 1
23_25_32_46;39_51_52_56: 1
23_25_32_47;2_22_39_41: 1
23_25_32_47;3_26_30_31: 1
23_25_32_47;5_41_55_57: 1
23_25_32_47;26_30_38_52: 1
23_25_32_47;30_38_46_60: 2
23_25_32_47;30_38_55_57: 1
23_25_32_47;30_41_46_60: 1
23_25_32_47;30_41_52_57: 1
23_25_32_47;30_45_51_52: 3
23_25_32_47;30_46_60: 1
23_25_32_47;30_52_56_60: 1
23_25_32_47;43_54_64_66: 1
23_25_32_47;45_51_52_54: 1
23_25_32_47;52_54_56_58: 1
23_25_32_47;52_54_58_60: 1
23_25_32_49;2_37_54_63: 1
23_25_32_49;22_37_39_52: 1
23_25_32_49;30_52_58_60: 1
23_25_32_52;2_3_37_47: 1
23_25_32_52;2_3_37_63: 3
23_25_32_52;2_3_41_45: 2
23_25_32_52;2_14_22_37: 1
23_25_32_52;2_14_39_43: 4
23_25_32_52;2_14_43_45: 1
23_25_32_52;2_14_43_66: 1
23_25_32_52;2_14_47_63: 1
23_25_32_52;2_16_35_63: 1
23_25_32_52;2_22_30_37: 1
23_25_32_52;2_22_30_41: 2
23_25_32_52;2_22_30_45: 1
23_25_32_52;2_22_30_60: 1
23_25_32_52;2_22_30_63: 1
23_25_32_52;2_22_37_41: 3
23_25_32_52;2_22_37_54: 7
23_25_32_52;2_22_39_41: 19
23_25_32_52;2_22_39_54: 3
23_25_32_52;2_22_39_60: 1
23_25_32_52;2_22_41_63: 1
23_25_32_52;2_22_45_54: 4
23_25_32_52;2_22_54_63: 12
23_25_32_52;2_26_30_43: 1
23_25_32_52;2_26_39_41: 1
23_25_32_52;2_29_39_41: 1
23_25_32_52;2_30_31_51: 1
23_25_32_52;2_30_37_41: 1
23_25_32_52;2_30_37_43: 4
23_25_32_52;2_30_37_46: 6
23_25_32_52;2_30_37_47: 4
23_25_32_52;2_30_37_49: 1
23_25_32_52;2_30_37_54: 7
23_25_32_52;2_30_37_60: 2
23_25_32_52;2_30_38_63: 2
23_25_32_52;2_30_39_41: 4
23_25_32_52;2_30_39_43: 1
23_25_32_52;2_30_39_47: 1
23_25_32_52;2_30_39_54: 1
23_25_32_52;2_30_39_58: 1
23_25_32_52;2_30_39_60: 2
23_25_32_52;2_30_41_45: 1
23_25_32_52;2_30_41_47: 1
23_25_32_52;2_30_41_60: 2
23_25_32_52;2_30_41_63: 10
23_25_32_52;2_30_43_45: 4
23_25_32_52;2_30_43_63: 3
23_25_32_52;2_30_45_54: 3
23_25_32_52;2_30_46_60: 10
23_25_32_52;2_30_46_63: 1
23_25_32_52;2_30_47_63: 3
23_25_32_52;2_30_47_66: 1
23_25_32_52;2_30_51_58: 1
23_25_32_52;2_30_54_60: 2
23_25_32_52;2_30_54_63: 12
23_25_32_52;2_30_55_57: 2
23_25_32_52;2_30_58_63: 1
23_25_32_52;2_31_39_47: 1
23_25_32_52;2_31_39_60: 1
23_25_32_52;2_36_54_63: 1
23_25_32_52;2_37_39_41: 4
23_25_32_52;2_37_39_60: 1
23_25_32_52;2_37_41_63: 1
23_25_32_52;2_37_43_54: 6
23_25_32_52;2_37_47_54: 4
23_25_32_52;2_37_47_60: 1
23_25_32_52;2_37_54_60: 1
23_25_32_52;2_37_54_63: 14
23_25_32_52;2_39_41_43: 21
23_25_32_52;2_39_41_46: 1
23_25_32_52;2_39_41_47: 13
23_25_32_52;2_39_41_60: 1
23_25_32_52;2_39_41_63: 5
23_25_32_52;2_39_43_54: 5
23_25_32_52;2_39_43_58: 1
23_25_32_52;2_39_43_60: 1
23_25_32_52;2_39_45_47: 1
23_25_32_52;2_39_46_60: 1
23_25_32_52;2_39_47_54: 2
23_25_32_52;2_39_47_60: 1
23_25_32_52;2_39_47_63: 3
23_25_32_52;2_39_47_66: 1
23_25_32_52;2_39_49_64: 1
23_25_32_52;2_39_51_58: 1
23_25_32_52;2_39_54_63: 2
23_25_32_52;2_39_58_63: 1
23_25_32_52;2_39_60_63: 1
23_25_32_52;2_39_60_66: 1
23_25_32_52;2_39_64_66: 1
23_25_32_52;2_41_43_63: 1
23_25_32_52;2_41_47_63: 2
23_25_32_52;2_41_54_63: 1
23_25_32_52;2_43_45_54: 9
23_25_32_52;2_43_54_63: 28
23_25_32_52;2_43_58_60: 1
23_25_32_52;2_45_47_54: 9
23_25_32_52;2_45_54_60: 1
23_25_32_52;2_45_54_63: 1
23_25_32_52;2_47_54_63: 31
23_25_32_52;2_54_60_63: 2
23_25_32_52;3_5_49_60: 1
23_25_32_52;3_24_58_66: 1
23_25_32_52;3_26_30_38: 4
23_25_32_52;3_26_30_41: 1
23_25_32_52;3_26_30_60: 2
23_25_32_52;3_30_46_60: 2
23_25_32_52;3_31_58_60: 1
23_25_32_52;3_49_58_66: 1
23_25_32_52;3_54_58_60: 1
23_25_32_52;5_30_46_60: 2
23_25_32_52;5_30_55_57: 4
23_25_32_52;14_42_47_56: 1
23_25_32_52;16_30_58_60: 2
23_25_32_52;16_38_58_60: 1
23_25_32_52;20_30_38_45: 1
23_25_32_52;22_30_42_56: 1
23_25_32_52;22_30_46_60: 1
23_25_32_52;22_30_48_49: 1
23_25_32_52;22_37_54_63: 1
23_25_32_52;22_54_60: 1
23_25_32_52;24_30_49_60: 1
23_25_32_52;24_37_39_63: 1
23_25_32_52;24_47_54_58: 1
23_25_32_52;26_30_31_43: 1
23_25_32_52;26_30_38_41: 1
23_25_32_52;26_30_43_49: 1
23_25_32_52;26_30_47_60: 1
23_25_32_52;26_38_42_54: 1
23_25_32_52;27_29_30_38: 1
23_25_32_52;27_30_38_55: 1
23_25_32_52;27_30_46_60: 17
23_25_32_52;27_30_55_57: 1
23_25_32_52;27_31_49_60: 1
23_25_32_52;30_31_42_47: 1
23_25_32_52;30_31_42_56: 1
23_25_32_52;30_31_43_60: 1
23_25_32_52;30_31_45_51: 2
23_25_32_52;30_31_47_66: 1
23_25_32_52;30_31_49_60: 3
23_25_32_52;30_31_49_64: 1
23_25_32_52;30_31_51_54: 1
23_25_32_52;30_31_58_66: 1
23_25_32_52;30_31_60_66: 1
23_25_32_52;30_33_37_46: 1
23_25_32_52;30_34_38_60: 1
23_25_32_52;30_35_37_43: 1
23_25_32_52;30_36_46_60: 3
23_25_32_52;30_37_38_39: 1
23_25_32_52;30_37_38_66: 1
23_25_32_52;30_37_39_43: 1
23_25_32_52;30_37_41_63: 1
23_25_32_52;30_37_46_60: 8
23_25_32_52;30_37_46_63: 1
23_25_32_52;30_37_46_64: 1
23_25_32_52;30_37_47_63: 2
23_25_32_52;30_37_49_60: 1
23_25_32_52;30_37_54_63: 1
23_25_32_52;30_38_45_46: 1
23_25_32_52;30_38_46_60: 33
23_25_32_52;30_38_46_66: 1
23_25_32_52;30_38_49_58: 1
23_25_32_52;30_38_49_60: 2
23_25_32_52;30_38_55_57: 14
23_25_32_52;30_38_58_66: 1
23_25_32_52;30_39_49_60: 1
23_25_32_52;30_41_46_60: 52
23_25_32_52;30_41_49_60: 1
23_25_32_52;30_41_55_57: 1
23_25_32_52;30_41_58_66: 1
23_25_32_52;30_42_54_56: 1
23_25_32_52;30_42_56_64: 1
23_25_32_52;30_43_46_60: 33
23_25_32_52;30_43_64_66: 1
23_25_32_52;30_45_46_60: 4
23_25_32_52;30_46_47_60: 12
23_25_32_52;30_46_49_60: 4
23_25_32_52;30_46_54_60: 1
23_25_32_52;30_46_58_60: 4
23_25_32_52;30_46_60_66: 4
23_25_32_52;30_47_49_60: 2
23_25_32_52;30_47_56_58: 1
23_25_32_52;30_47_60_66: 5
23_25_32_52;30_47_64_66: 2
23_25_32_52;30_49_54_60: 3
23_25_32_52;30_49_58_60: 5
23_25_32_52;30_49_58_64: 2
23_25_32_52;30_49_60_64: 65
23_25_32_52;30_49_64_66: 2
23_25_32_52;30_51_58_60: 1
23_25_32_52;30_54_55_57: 1
23_25_32_52;30_54_57_66: 1
23_25_32_52;30_54_58_60: 1
23_25_32_52;30_60_64_66: 2
23_25_32_52;31_39_45_51: 1
23_25_32_52;31_39_49_64: 1
23_25_32_52;31_43_54_58: 7
23_25_32_52;31_43_54_60: 5
23_25_32_52;31_46_58_60: 1
23_25_32_52;31_47_54_58: 2
23_25_32_52;31_47_54_60: 1
23_25_32_52;34_37_47_63: 1
23_25_32_52;34_38_60_64: 1
23_25_32_52;34_49_60_64: 1
23_25_32_52;35_39_41_46: 1
23_25_32_52;37: 1
23_25_32_52;37_39_41_46: 1
23_25_32_52;37_39_45_47: 1
23_25_32_52;37_39_47_63: 1
23_25_32_52;37_39_58_63: 1
23_25_32_52;37_49_54_60: 1
23_25_32_52;38_41_55_57: 1
23_25_32_52;38_49_54_58: 1
23_25_32_52;38_49_55_57: 1
23_25_32_52;39_41_46_60: 1
23_25_32_52;39_41_47_66: 1
23_25_32_52;39_42_47_56: 1
23_25_32_52;39_43_46_60: 1
23_25_32_52;39_45_51_58: 1
23_25_32_52;39_46_60_64: 1
23_25_32_52;39_49_60_64: 2
23_25_32_52;39_51_58_60: 1
23_25_32_52;43_51_54_58: 1
23_25_32_52;43_54_58_60: 3
23_25_32_52;46: 1
23_25_32_52;47_54_58_60: 2
23_25_32_52;47_54_60_66: 1
23_25_32_52;51_54_58_60: 1
23_25_32_52;54_60_64_66: 1
23_25_32_52;60: 1
23_25_32_54;30_38_55_57: 2
23_25_32_58;2_30_46_60: 1
23_25_32_58;2_39_43_63: 1
23_25_32_58;2_52_54_63: 1
23_25_32_60;2_37_54_63: 1
23_25_32_60;30_38_55_57: 1
23_25_32_60;30_47_52_56: 1
23_25_32_60;30_52_64_66: 1
23_25_32_60;43_52_54_58: 1
23_25_32_66;2_5_30_63: 1
23_25_32_66;2_22_30_63: 1
23_25_32_66;2_30_43_45: 1
23_25_32_66;2_37_45_54: 1
23_25_32_66;2_39_41_63: 1
23_25_32_66;2_43_45_54: 1
23_25_32_66;2_43_54_63: 1
23_25_32_66;2_47_54_63: 1
23_25_32_66;3_30_49_60: 1
23_25_32_66;27_30_46_60: 1
23_25_32_66;30_43_52_56: 1
23_25_32_66;30_49_60_64: 1
23_25_32_66;31_43_54_58: 1
23_25_32_66;31_43_54_60: 1
23_25_32_66;39_43_46_60: 1
23_25_32_66;39_43_52_56: 1
23_25_38_57;30_37_46_60: 1
23_25_39_46;30_32_49_60: 1
23_25_39_46;30_45_51_52: 1
23_25_43_47;32_46_52_56: 1
23_25_43_52;32_37_41_63: 1
23_25_43_58;30_32_42_56: 1
23_25_46_52;2_30_39_41: 1
